id,away_score,backfilled,balls,batter_id,observed_at,game_id,home_score,inning,inning_type,outs,pitcher_id,play_order,runner_on_first,runner_on_second,runner_on_third,score_value,scoring_play,source,strikes,text,type
608,0,f,0,,2026-07-12 20:10:59.516511+00,5059222,0,1,Top,0,,242614059,,,,,f,S3_LIVE_ARCHIVE,0,Top of the 1st inning,Start Inning
609,0,f,0,22,2026-07-12 20:10:59.516511+00,5059222,0,1,Top,0,5460,242614060,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Ketel Marte,Start Batter/Pitcher
610,0,f,0,22,2026-07-12 20:12:00.270902+00,5059222,0,1,Top,0,5460,242619115,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
611,0,f,1,22,2026-07-12 20:12:00.270902+00,5059222,0,1,Top,0,5460,242619116,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Swinging,Strike Swinging
612,0,f,1,22,2026-07-12 20:12:59.823324+00,5059222,0,1,Top,0,5460,242624321,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Strike 2 Looking,Strike Looking
613,0,f,1,22,2026-07-12 20:12:59.823324+00,5059222,0,1,Top,0,5460,242624322,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 4 : Strike 2 Foul,Foul Ball
614,0,f,1,22,2026-07-12 20:13:59.584241+00,5059222,0,1,Top,0,5460,242629569,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Strike 2 Foul,Foul Ball
615,0,f,1,22,2026-07-12 20:15:01.862548+00,5059222,0,1,Top,0,5460,242634860,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 6 : Ball 2,Ball
616,0,f,2,22,2026-07-12 20:15:01.862548+00,5059222,0,1,Top,0,5460,242634861,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 7 : Strike 2 Foul,Foul Ball
617,0,f,2,22,2026-07-12 20:15:59.99306+00,5059222,0,1,Top,0,5460,242640189,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 8 : Strike 2 Foul,Foul Ball
618,0,f,2,22,2026-07-12 20:15:59.99306+00,5059222,0,1,Top,0,5460,242640190,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 9 : Strike 2 Foul,Foul Ball
619,0,f,2,22,2026-07-12 20:15:59.99306+00,5059222,0,1,Top,0,5460,242640191,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 10 : Strike 2 Foul,Foul Ball
620,0,f,2,22,2026-07-12 20:17:01.042179+00,5059222,0,1,Top,0,5460,242646944,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 11 : Strike 2 Foul,Foul Ball
621,0,f,2,22,2026-07-12 20:18:01.923727+00,5059222,0,1,Top,0,5460,242652335,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 12 : Strike 2 Foul,Foul Ball
622,0,f,2,22,2026-07-12 20:18:01.923727+00,5059222,0,1,Top,0,5460,242652336,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 13 : Strike 2 Foul,Foul Ball
623,0,f,2,22,2026-07-12 20:19:02.46601+00,5059222,0,1,Top,1,5460,242659953,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 14 : Strike 3 Swinging,Strike Swinging
624,0,f,2,22,2026-07-12 20:19:02.46601+00,5059222,0,1,Top,1,5460,242659954,,,,,f,S3_LIVE_ARCHIVE,3,Marte struck out swinging.,Play Result
625,0,f,2,22,2026-07-12 20:19:02.46601+00,5059222,0,1,Top,1,5460,242659955,,,,,f,S3_LIVE_ARCHIVE,3,,End Batter/Pitcher
626,0,f,0,5,2026-07-12 20:19:02.46601+00,5059222,0,1,Top,1,5460,242659956,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Geraldo Perdomo,Start Batter/Pitcher
627,0,f,0,5,2026-07-12 20:19:02.46601+00,5059222,0,1,Top,1,5460,242659957,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Strike 1 Looking,Strike Looking
628,0,f,0,5,2026-07-12 20:20:35.464829+00,5059222,0,1,Top,2,5460,242664702,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 2 : Strike 2 Foul,Foul Ball
629,0,f,0,5,2026-07-12 20:20:35.464829+00,5059222,0,1,Top,2,5460,242664703,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 3 : Strike 3 Swinging,Strike Swinging
630,0,f,0,5,2026-07-12 20:20:35.464829+00,5059222,0,1,Top,2,5460,242664704,,,,,f,S3_LIVE_ARCHIVE,3,Perdomo struck out swinging.,Play Result
631,0,f,0,5,2026-07-12 20:20:35.464829+00,5059222,0,1,Top,2,5460,242664705,,,,,f,S3_LIVE_ARCHIVE,3,,End Batter/Pitcher
632,0,f,0,23,2026-07-12 20:20:35.464829+00,5059222,0,1,Top,2,5460,242664706,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Corbin Carroll,Start Batter/Pitcher
633,0,f,0,23,2026-07-12 20:21:35.274285+00,5059222,0,1,Top,2,5460,242670181,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
634,0,f,1,23,2026-07-12 20:21:35.274285+00,5059222,0,1,Top,2,5460,242670182,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Looking,Strike Looking
635,0,f,1,23,2026-07-12 20:21:35.274285+00,5059222,0,1,Top,2,5460,242670183,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball 2,Ball
636,0,f,2,23,2026-07-12 20:22:35.344971+00,5059222,0,1,Top,3,5460,242674325,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Strike 2 Foul,Foul Ball
637,0,f,2,23,2026-07-12 20:22:35.344971+00,5059222,0,1,Top,3,5460,242674326,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Strike 3 Swinging,Strike Swinging
638,0,f,2,23,2026-07-12 20:22:35.344971+00,5059222,0,1,Top,3,5460,242674327,,,,,f,S3_LIVE_ARCHIVE,3,Carroll struck out swinging.,Play Result
639,0,f,2,23,2026-07-12 20:22:35.344971+00,5059222,0,1,Top,3,5460,242674328,,,,,f,S3_LIVE_ARCHIVE,3,,End Batter/Pitcher
640,0,f,0,,2026-07-12 20:22:35.344971+00,5059222,0,1,Mid,0,,242674329,,,,,f,S3_LIVE_ARCHIVE,0,Middle of the 1st inning,End Inning
641,0,f,0,,2026-07-12 20:24:35.68323+00,5059222,0,1,Bottom,0,,242685362,,,,,f,S3_LIVE_ARCHIVE,0,Bottom of the 1st inning,Start Inning
642,0,f,0,208,2026-07-12 20:24:35.68323+00,5059222,0,1,Bottom,0,4667266,242685363,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Shohei Ohtani,Start Batter/Pitcher
643,0,f,0,208,2026-07-12 20:25:35.521633+00,5059222,1,1,Bottom,0,4667266,242690540,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball In Play,Home Run
644,0,f,0,208,2026-07-12 20:25:35.521633+00,5059222,1,1,Bottom,0,4667266,242690541,,,,1,t,S3_LIVE_ARCHIVE,0,Ohtani homered to center (437 feet).,Play Result
645,0,f,0,208,2026-07-12 20:25:35.521633+00,5059222,1,1,Bottom,0,4667266,242690542,,,,,f,S3_LIVE_ARCHIVE,0,,End Batter/Pitcher
646,0,f,0,176,2026-07-12 20:25:35.521633+00,5059222,1,1,Bottom,0,4667266,242690543,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Andy Pages,Start Batter/Pitcher
647,0,f,0,176,2026-07-12 20:26:35.356883+00,5059222,1,1,Bottom,1,4667266,242694996,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball In Play,Fly Out
648,0,f,0,176,2026-07-12 20:26:35.356883+00,5059222,1,1,Bottom,1,4667266,242694997,,,,,f,S3_LIVE_ARCHIVE,0,Pages flied out to center.,Play Result
649,0,f,0,176,2026-07-12 20:26:35.356883+00,5059222,1,1,Bottom,1,4667266,242694998,,,,,f,S3_LIVE_ARCHIVE,0,,End Batter/Pitcher
650,0,f,0,130,2026-07-12 20:26:35.356883+00,5059222,1,1,Bottom,1,4667266,242694999,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Freddie Freeman,Start Batter/Pitcher
651,0,f,0,130,2026-07-12 20:26:35.356883+00,5059222,1,1,Bottom,1,4667266,242695000,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
652,0,f,1,130,2026-07-12 20:27:35.630077+00,5059222,1,1,Bottom,1,4667266,242701078,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
653,0,f,2,130,2026-07-12 20:27:35.630077+00,5059222,1,1,Bottom,1,4667266,242701079,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Ball 3,Ball
654,0,f,3,130,2026-07-12 20:27:35.630077+00,5059222,1,1,Bottom,1,4667266,242701080,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 4 : Strike 1 Foul,Foul Ball
655,0,f,3,130,2026-07-12 20:28:02.249931+00,5059222,1,1,Bottom,2,4667266,242703802,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 5 : Strike 2 Foul,Foul Ball
656,0,f,3,130,2026-07-12 20:28:02.249931+00,5059222,1,1,Bottom,2,4667266,242703803,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 6 : Ball In Play,Fly Out
657,0,f,3,130,2026-07-12 20:28:02.249931+00,5059222,1,1,Bottom,2,4667266,242703804,,,,,f,S3_LIVE_ARCHIVE,2,Freeman flied out to left.,Play Result
658,0,f,3,130,2026-07-12 20:28:02.249931+00,5059222,1,1,Bottom,2,4667266,242703805,,,,,f,S3_LIVE_ARCHIVE,2,,End Batter/Pitcher
659,0,f,0,118,2026-07-12 20:28:02.249931+00,5059222,1,1,Bottom,2,4667266,242703806,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Mookie Betts,Start Batter/Pitcher
660,0,f,0,118,2026-07-12 20:28:02.249931+00,5059222,1,1,Bottom,2,4667266,242703807,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
661,0,f,1,118,2026-07-12 20:29:35.515697+00,5059222,1,1,Bottom,2,4667266,242708558,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
662,0,f,2,118,2026-07-12 20:29:35.515697+00,5059222,1,1,Bottom,2,4667266,242708559,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Strike 1 Foul,Foul Ball
663,0,f,2,118,2026-07-12 20:29:35.515697+00,5059222,1,1,Bottom,2,4667266,242708560,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Strike 2 Looking,Strike Looking
664,0,f,2,118,2026-07-12 20:29:59.985413+00,5059222,1,1,Bottom,3,4667266,242713343,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Ball In Play,Ground Out
665,0,f,2,118,2026-07-12 20:29:59.985413+00,5059222,1,1,Bottom,3,4667266,242713344,,,,,f,S3_LIVE_ARCHIVE,2,Betts grounded out to shortstop.,Play Result
666,0,f,2,118,2026-07-12 20:29:59.985413+00,5059222,1,1,Bottom,3,4667266,242713345,,,,,f,S3_LIVE_ARCHIVE,2,,End Batter/Pitcher
667,0,f,0,,2026-07-12 20:29:59.985413+00,5059222,1,1,End,0,,242713346,,,,,f,S3_LIVE_ARCHIVE,0,End of the 1st inning,End Inning
668,0,f,0,,2026-07-12 20:32:35.70697+00,5059222,1,2,Top,0,,242731343,,,,,f,S3_LIVE_ARCHIVE,0,Top of the 2nd inning,Start Inning
669,0,f,0,3,2026-07-12 20:32:35.70697+00,5059222,1,2,Top,0,5460,242731344,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Gabriel Moreno,Start Batter/Pitcher
670,0,f,0,3,2026-07-12 20:32:35.70697+00,5059222,1,2,Top,0,5460,242731345,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Strike 1 Foul,Foul Ball
671,0,f,0,3,2026-07-12 20:32:59.907782+00,5059222,1,2,Top,0,5460,242735190,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 2 : Ball In Play,Single
672,0,f,0,3,2026-07-12 20:32:59.907782+00,5059222,1,2,Top,0,5460,242735191,,,,,f,S3_LIVE_ARCHIVE,1,Moreno singled to left.,Play Result
673,0,f,0,3,2026-07-12 20:32:59.907782+00,5059222,1,2,Top,0,5460,242735192,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
674,0,f,0,4,2026-07-12 20:32:59.907782+00,5059222,1,2,Top,0,5460,242735193,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Lourdes Gurriel Jr.,Start Batter/Pitcher
675,0,f,0,4,2026-07-12 20:34:04.90408+00,5059222,1,2,Top,0,5460,242740658,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
676,0,f,1,4,2026-07-12 20:34:04.90408+00,5059222,1,2,Top,0,5460,242740659,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Foul,Foul Ball
677,0,f,1,4,2026-07-12 20:34:04.90408+00,5059222,1,2,Top,0,5460,242740660,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball 2,Ball
678,0,f,2,4,2026-07-12 20:34:04.90408+00,5059222,1,2,Top,0,5460,242740661,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Strike 2 Swinging,Strike Swinging
679,0,f,0,,2026-07-12 20:35:14.533489+00,5059222,1,2,Top,0,5460,242744475,,,,,f,S3_LIVE_ARCHIVE,0,Moreno to second on a balk.,Balk
680,0,f,0,,2026-07-12 20:35:14.533489+00,5059222,1,2,Top,0,5460,242744476,,,,,f,S3_LIVE_ARCHIVE,0,Moreno to second on a balk.,Play Result
681,0,f,2,4,2026-07-12 20:35:14.533489+00,5059222,1,2,Top,1,5460,242744477,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Strike 3 Swinging,Strike Swinging
682,0,f,2,4,2026-07-12 20:35:14.533489+00,5059222,1,2,Top,1,5460,242744478,,,,,f,S3_LIVE_ARCHIVE,3,Gurriel Jr. struck out swinging.,Play Result
683,0,f,2,4,2026-07-12 20:35:14.533489+00,5059222,1,2,Top,1,5460,242744479,,,,,f,S3_LIVE_ARCHIVE,3,,End Batter/Pitcher
684,0,f,0,183,2026-07-12 20:36:14.291084+00,5059222,1,2,Top,1,5460,242747855,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Ildemaro Vargas,Start Batter/Pitcher
685,0,f,0,183,2026-07-12 20:36:14.291084+00,5059222,1,2,Top,1,5460,242747859,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
686,0,f,1,183,2026-07-12 20:37:13.606944+00,5059222,1,2,Top,2,5460,242751278,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Looking,Strike Looking
687,0,f,1,183,2026-07-12 20:37:13.606944+00,5059222,1,2,Top,2,5460,242751279,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball In Play,Ground Out
688,0,f,1,183,2026-07-12 20:37:13.606944+00,5059222,1,2,Top,2,5460,242751280,,,,,f,S3_LIVE_ARCHIVE,1,"Vargas grounded out to second, Moreno to third.",Play Result
689,0,f,1,183,2026-07-12 20:37:13.606944+00,5059222,1,2,Top,2,5460,242751281,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
690,0,f,0,402,2026-07-12 20:37:13.606944+00,5059222,1,2,Top,2,5460,242751282,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Nolan Arenado,Start Batter/Pitcher
691,0,f,0,402,2026-07-12 20:38:35.368643+00,5059222,1,2,Top,2,5460,242753584,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
692,0,f,1,402,2026-07-12 20:38:35.368643+00,5059222,1,2,Top,2,5460,242753585,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
693,0,f,2,402,2026-07-12 20:38:35.368643+00,5059222,1,2,Top,2,5460,242753586,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Strike 1 Foul,Foul Ball
694,0,f,2,402,2026-07-12 20:39:14.841663+00,5059222,1,2,Top,2,5460,242756646,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Strike 2 Foul,Foul Ball
695,0,f,2,402,2026-07-12 20:39:14.841663+00,5059222,1,2,Top,2,5460,242756649,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Ball 3,Ball
696,0,f,3,402,2026-07-12 20:40:12.523575+00,5059222,1,2,Top,3,5460,242759464,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 6 : Ball In Play,Ground Out
697,0,f,3,402,2026-07-12 20:40:12.523575+00,5059222,1,2,Top,3,5460,242759465,,,,,f,S3_LIVE_ARCHIVE,2,Arenado grounded out to third.,Play Result
698,0,f,3,402,2026-07-12 20:40:12.523575+00,5059222,1,2,Top,3,5460,242759466,,,,,f,S3_LIVE_ARCHIVE,2,,End Batter/Pitcher
699,0,f,0,,2026-07-12 20:40:12.523575+00,5059222,1,2,Mid,0,,242759467,,,,,f,S3_LIVE_ARCHIVE,0,Middle of the 2nd inning,End Inning
700,0,f,0,,2026-07-12 20:42:11.145888+00,5059222,1,2,Bottom,0,,242767025,,,,,f,S3_LIVE_ARCHIVE,0,Bottom of the 2nd inning,Start Inning
701,0,f,0,160,2026-07-12 20:42:11.145888+00,5059222,1,2,Bottom,0,4667266,242767026,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Tommy Edman,Start Batter/Pitcher
702,0,f,0,160,2026-07-12 20:42:11.145888+00,5059222,1,2,Bottom,0,4667266,242767027,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Strike 1 Foul,Foul Ball
703,0,f,0,160,2026-07-12 20:42:11.145888+00,5059222,1,2,Bottom,0,4667266,242767028,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 2 : Ball 1,Ball
704,0,f,1,160,2026-07-12 20:42:11.145888+00,5059222,1,2,Bottom,0,4667266,242767029,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Strike 2 Foul,Foul Ball
705,0,f,1,160,2026-07-12 20:43:12.171095+00,5059222,1,2,Bottom,1,4667266,242768301,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 4 : Ball In Play,Ground Out
706,0,f,1,160,2026-07-12 20:43:12.171095+00,5059222,1,2,Bottom,1,4667266,242768302,,,,,f,S3_LIVE_ARCHIVE,2,Edman grounded out to third.,Play Result
707,0,f,1,160,2026-07-12 20:43:12.171095+00,5059222,1,2,Bottom,1,4667266,242768303,,,,,f,S3_LIVE_ARCHIVE,2,,End Batter/Pitcher
708,0,f,0,678,2026-07-12 20:43:12.171095+00,5059222,1,2,Bottom,1,4667266,242768304,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Kyle Tucker,Start Batter/Pitcher
709,0,f,0,678,2026-07-12 20:44:13.527062+00,5059222,1,2,Bottom,2,4667266,242770034,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
710,0,f,1,678,2026-07-12 20:44:13.527062+00,5059222,1,2,Bottom,2,4667266,242770035,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Looking,Strike Looking
711,0,f,1,678,2026-07-12 20:44:13.527062+00,5059222,1,2,Bottom,2,4667266,242770036,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball In Play,Ground Out
712,0,f,1,678,2026-07-12 20:44:13.527062+00,5059222,1,2,Bottom,2,4667266,242770037,,,,,f,S3_LIVE_ARCHIVE,1,Tucker grounded out to second.,Play Result
713,0,f,1,678,2026-07-12 20:44:13.527062+00,5059222,1,2,Bottom,2,4667266,242770038,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
714,0,f,0,1098,2026-07-12 20:44:13.527062+00,5059222,1,2,Bottom,2,4667266,242770039,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Teoscar Hernandez,Start Batter/Pitcher
715,0,f,0,1098,2026-07-12 20:45:11.178731+00,5059222,1,2,Bottom,2,4667266,242771925,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
716,0,f,1,1098,2026-07-12 20:45:11.178731+00,5059222,1,2,Bottom,2,4667266,242771926,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
717,0,f,2,1098,2026-07-12 20:45:11.178731+00,5059222,1,2,Bottom,2,4667266,242771927,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Strike 1 Foul,Foul Ball
718,0,f,2,1098,2026-07-12 20:46:12.30425+00,5059222,1,2,Bottom,2,4667266,242774304,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Ball 3,Ball
719,0,f,3,1098,2026-07-12 20:46:12.30425+00,5059222,1,2,Bottom,2,4667266,242774305,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 5 : Ball 4,Ball
720,0,f,4,1098,2026-07-12 20:46:12.30425+00,5059222,1,2,Bottom,2,4667266,242774306,,,,,f,S3_LIVE_ARCHIVE,1,T. Hernández walked.,Play Result
721,0,f,4,1098,2026-07-12 20:46:12.30425+00,5059222,1,2,Bottom,2,4667266,242774307,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
722,0,f,0,142,2026-07-12 20:46:12.30425+00,5059222,1,2,Bottom,2,4667266,242774308,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Max Muncy,Start Batter/Pitcher
723,0,f,0,142,2026-07-12 20:47:10.105502+00,5059222,1,2,Bottom,2,4667266,242776098,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
724,0,f,1,142,2026-07-12 20:47:10.105502+00,5059222,1,2,Bottom,2,4667266,242776099,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
725,0,f,2,142,2026-07-12 20:47:10.105502+00,5059222,1,2,Bottom,2,4667266,242776100,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Strike 1 Looking,Strike Looking
726,0,f,2,142,2026-07-12 20:47:10.105502+00,5059222,1,2,Bottom,2,4667266,242776101,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Ball 3,Ball
727,0,f,3,142,2026-07-12 20:48:10.127807+00,5059222,1,2,Bottom,2,4667266,242777852,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 5 : Ball 4,Ball
728,0,f,4,142,2026-07-12 20:48:10.127807+00,5059222,1,2,Bottom,2,4667266,242777853,,,,,f,S3_LIVE_ARCHIVE,1,"Muncy walked, T. Hernández to second.",Play Result
729,0,f,4,142,2026-07-12 20:48:10.127807+00,5059222,1,2,Bottom,2,4667266,242777854,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
730,0,f,0,4838808,2026-07-12 20:48:10.127807+00,5059222,1,2,Bottom,2,4667266,242777855,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Eliezer Alfonzo,Start Batter/Pitcher
731,0,f,0,4838808,2026-07-12 20:49:10.083271+00,5059222,1,2,Bottom,2,4667266,242778819,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
732,0,f,1,4838808,2026-07-12 20:49:10.083271+00,5059222,1,2,Bottom,2,4667266,242778820,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Foul,Foul Ball
733,0,f,1,4838808,2026-07-12 20:50:09.983106+00,5059222,1,2,Bottom,2,4667266,242780190,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Strike 2 Foul,Foul Ball
734,0,f,1,4838808,2026-07-12 20:50:09.983106+00,5059222,1,2,Bottom,2,4667266,242780191,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 4 : Strike 2 Foul,Foul Ball
735,0,f,1,4838808,2026-07-12 20:51:10.731929+00,5059222,1,2,Bottom,2,4667266,242781582,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Strike 2 Foul,Foul Ball
736,0,f,1,4838808,2026-07-12 20:52:10.150453+00,5059222,1,2,Bottom,3,4667266,242782986,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 6 : Ball In Play,Ground Out
737,0,f,1,4838808,2026-07-12 20:52:10.150453+00,5059222,1,2,Bottom,3,4667266,242782987,,,,,f,S3_LIVE_ARCHIVE,2,Alfonzo grounded out to shortstop.,Play Result
738,0,f,1,4838808,2026-07-12 20:52:10.150453+00,5059222,1,2,Bottom,3,4667266,242782988,,,,,f,S3_LIVE_ARCHIVE,2,,End Batter/Pitcher
739,0,f,0,,2026-07-12 20:52:10.150453+00,5059222,1,2,End,0,,242782989,,,,,f,S3_LIVE_ARCHIVE,0,End of the 2nd inning,End Inning
740,0,f,0,,2026-07-12 20:53:10.586046+00,5059222,1,3,Top,0,,242784414,,,,,f,S3_LIVE_ARCHIVE,0,Top of the 3rd inning,Start Inning
741,0,f,0,407585,2026-07-12 20:53:10.586046+00,5059222,1,3,Top,0,5460,242784415,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Tim Tawa,Start Batter/Pitcher
742,0,f,0,407585,2026-07-12 20:54:09.825227+00,5059222,1,3,Top,0,5460,242785857,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Strike 1 Looking,Strike Looking
743,0,f,0,407585,2026-07-12 20:54:09.825227+00,5059222,1,3,Top,0,5460,242785858,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 2 : Strike 2 Swinging,Strike Swinging
744,0,f,0,407585,2026-07-12 20:55:10.51033+00,5059222,1,3,Top,1,5460,242787314,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 3 : Ball 1,Ball
745,0,f,1,407585,2026-07-12 20:55:10.51033+00,5059222,1,3,Top,1,5460,242787315,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 4 : Strike 2 Foul,Foul Ball
746,0,f,1,407585,2026-07-12 20:55:10.51033+00,5059222,1,3,Top,1,5460,242787316,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Ball 2,Ball
747,0,f,2,407585,2026-07-12 20:55:10.51033+00,5059222,1,3,Top,1,5460,242787317,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 6 : Strike 3 Swinging,Strike Swinging
748,0,f,2,407585,2026-07-12 20:55:10.51033+00,5059222,1,3,Top,1,5460,242787318,,,,,f,S3_LIVE_ARCHIVE,3,Tawa struck out swinging.,Play Result
749,0,f,2,407585,2026-07-12 20:55:10.51033+00,5059222,1,3,Top,1,5460,242787319,,,,,f,S3_LIVE_ARCHIVE,3,,End Batter/Pitcher
750,0,f,0,4838899,2026-07-12 20:55:10.51033+00,5059222,1,3,Top,1,5460,242787320,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Ryan Waldschmidt,Start Batter/Pitcher
751,0,f,0,4838899,2026-07-12 20:56:10.16772+00,5059222,1,3,Top,1,5460,242788796,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Strike 1 Looking,Strike Looking
752,0,f,0,4838899,2026-07-12 20:56:10.16772+00,5059222,1,3,Top,1,5460,242788797,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 2 : Strike 2 Swinging,Strike Swinging
753,0,f,0,4838899,2026-07-12 20:57:10.628633+00,5059222,1,3,Top,2,5460,242790291,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 3 : Ball 1,Ball
